url,title,html_url,general_prepro_title,DEVA_prepro_title,"DEVA
valence of text (Vt)","DEVA
arousal of text (At)","DEVA
emotion state of text (Et)",SSSE_prepro_title,"SentiStrength-SE
positive sentiment 
score of text (Pt)","SentiStrength-SE
negative sentiment 
score of comment (Nt)","SentiStrength-SE
overall valence 
of text (Vt)",,,,,
https://api.github.com/repos/Comcast/all-digital/issues/20,updates to latest branding guidelines,https://github.com/Comcast/all-digital/pull/20,updates latest branding guidelines,updates to latest branding guidelines,1,1,Neutral,updates to latest branding guidelines,1,-1,neutral,,,,,
https://api.github.com/repos/canonical/vanilla-framework/issues/2507,Theming spike,https://github.com/canonical/vanilla-framework/pull/2507,theming spike,Theming spike,1,1,Neutral,theming spike,1,-1,neutral,,,,,
https://api.github.com/repos/decaporg/decap-cms/issues/2126,White icons w/ transparent backgrounds aren't visible in Media Assets,https://github.com/decaporg/decap-cms/issues/2126,white icons w transparent backgrounds visible media assets,White icons w/ transparent backgrounds are not visible Media Assets,1,-3,Neutral (LA),white icons w transparent backgrounds arent visible media assets,1,-1,neutral,,,,,
https://api.github.com/repos/wordpress-mobile/WordPress-iOS/issues/12323,Dark Mode: initial commit,https://github.com/wordpress-mobile/WordPress-iOS/pull/12323,dark mode initial commit,Dark Mode: initial commit,1,-3,Neutral (LA),dark mode initial commit,1,-1,neutral,,,,,
https://api.github.com/repos/jdm-contrib/jdm/issues/273,Fix slovak translation,https://github.com/jdm-contrib/jdm/pull/273,fix slovak translation,Fix slovak translation,1,-2,Neutral (LA),fix slovak translation,1,-1,neutral,,,,,
https://api.github.com/repos/openstyles/stylus/issues/205,Feature request: Fallback to global style,https://github.com/openstyles/stylus/issues/205,feature request fallback style,Feature request: Fallback to style,1,-2,Neutral (LA),feature request fallback to style,1,-1,neutral,,,,,
https://api.github.com/repos/darkreader/darkreader/issues/1120,Black list hosts,https://github.com/darkreader/darkreader/issues/1120,black list hosts,Black list hosts,1,-3,Neutral (LA),black list hosts,1,-1,neutral,,,,,
https://api.github.com/repos/canonical/vanilla-framework/issues/1955,Add anchor icon,https://github.com/canonical/vanilla-framework/pull/1955,add anchor icon,Add anchor icon,1,-4,Neutral (LA),add anchor icon,1,-1,neutral,,,,,
https://api.github.com/repos/Automattic/wp-calypso/issues/30648,GuidedTours: align link color in description with the button row,https://github.com/Automattic/wp-calypso/pull/30648,guidedtours align link color description button row,GuidedTours: align link color description the button row,1,-4,Neutral (LA),guidedtours align link color description the button row,1,-1,neutral,,,,,
https://api.github.com/repos/mozilla/iris/issues/280,Update patterns for Mac OS X Mojave,https://github.com/mozilla/iris/issues/280,update patterns mac os x mojave,Update patterns Mac OS X Mojave,1,-2,Neutral (LA),update patterns mac os x mojave,1,-1,neutral,,,,,
https://api.github.com/repos/mongodb/leafygreen-sketch/issues/13,Badge Update,https://github.com/mongodb/leafygreen-sketch/pull/13,badge update,Badge Update,1,-2,Neutral (LA),badge update,1,-1,neutral,,,,,
https://api.github.com/repos/canonical/vanilla-framework/issues/1604,"Dark ""Global navigation"" pattern issues",https://github.com/canonical/vanilla-framework/issues/1604,dark navigation pattern issues,"Dark ""Global navigation"" pattern issues",1,-3,Neutral (LA),dark navigation pattern issues,1,-1,neutral,,,,,
https://api.github.com/repos/facebook/react-native/issues/24790,Add `Platform.nightMode` for Android,https://github.com/facebook/react-native/pull/24790,add platformnightmode android,Add Android,1,-2,Neutral (LA),add platformnightmode android,1,-1,neutral,,,,,
https://api.github.com/repos/carbon-design-system/carbon-charts/issues/297,Charts theme,https://github.com/carbon-design-system/carbon-charts/pull/297,charts theme,Charts theme,1,-3,Neutral (LA),charts theme,1,-1,neutral,,,,,
https://api.github.com/repos/knative/client/issues/164,Refactor root command creation to avoid it knowing about packages of sub-commands,https://github.com/knative/client/issues/164,refactor root command creation avoid knowing packages subcommands,Refactor root command creation to avoid it knowing about packages of sub-commands,1,-3,Neutral (LA),refactor root command creation to avoid it knowing about packages of subcommands,1,-1,neutral,,,,,
https://api.github.com/repos/canonical/vanilla-framework/issues/621,Code snippet not displaying correctly,https://github.com/canonical/vanilla-framework/issues/621,code snippet displaying correctly,Code snippet not displaying correctly,1,-3,Neutral (LA),code snippet not displaying correctly,1,-1,neutral,,,,,
https://api.github.com/repos/xh/hoist-react/issues/808,Port TreeMap components to Hoist-React,https://github.com/xh/hoist-react/issues/808,port treemap components hoistreact,Port TreeMap components to Hoist-React,1,-3,Neutral (LA),port treemap components to hoistreact,1,-1,neutral,,,,,
https://api.github.com/repos/canonical/vanilla-framework/issues/2178,Spinner icon in button doesn't inherit the text colour,https://github.com/canonical/vanilla-framework/issues/2178,spinner icon button inherit text colour,Spinner icon button does not inherit the text colour,1,-3,Neutral (LA),spinner icon button doesnt inherit the text colour,1,-1,neutral,,,,,
https://api.github.com/repos/tracking-exposed/krgotrex/issues/22,small fixes and changes,https://github.com/tracking-exposed/krgotrex/issues/22,small fixes changes,small fixes changes,1,1,Neutral,small fixes changes,1,-1,neutral,,,,,
https://api.github.com/repos/v8/v8.dev/issues/303,Add V8 v8.0 blog post,https://github.com/v8/v8.dev/pull/303,add blog post,Add blog post,1,-2,Neutral (LA),add blog post,1,-1,neutral,,,,,
https://api.github.com/repos/Automattic/wp-calypso/issues/30600,Color Schemes: Ensure hover color on sidebar links stay consistent,https://github.com/Automattic/wp-calypso/pull/30600,color schemes ensure hover color sidebar links stay consistent,Color Schemes: Ensure hover color on sidebar links stay consistent,1,-3,Neutral (LA),color schemes ensure hover color on sidebar links stay consistent,1,-1,neutral,,,,,
https://api.github.com/repos/tsunamayo/Starship-EVO/issues/1110,[Suggestion] Degree of customisation for brick bevels,https://github.com/tsunamayo/Starship-EVO/issues/1110,suggestion degree customisation brick bevels,[Suggestion] Degree of customisation brick bevels,1,-3,Neutral (LA),suggestion degree of customisation brick bevels,1,-1,neutral,,,,,
https://api.github.com/repos/BridgeU/bridget/issues/17,Update navbar,https://github.com/BridgeU/bridget/pull/17,update navbar,Update navbar,1,-2,Neutral (LA),update navbar,1,-1,neutral,,,,,
https://api.github.com/repos/toggl-open-source/toggldesktop/issues/2774,New Login and Sign up UI,https://github.com/toggl-open-source/toggldesktop/pull/2774,login sign ui,Login Sign up UI,1,-3,Neutral (LA),login sign up ui,1,-1,neutral,,,,,
https://api.github.com/repos/MetaMask/metamask-extension/issues/1292,enable sharding of seed word,https://github.com/MetaMask/metamask-extension/issues/1292,enable sharding seed word,enable sharding of seed word,1,-2,Neutral (LA),enable sharding of seed word,1,-1,neutral,,,,,
https://api.github.com/repos/wazuh/wazuh-dashboard-plugins/issues/1726,Bugs found on Wazuh v3.10.0 - Kibana v7.3.0 / v7.3.1,https://github.com/wazuh/wazuh-dashboard-plugins/issues/1726,bugs found wazuh kibana,Bugs found on Wazuh - Kibana /,1,1,Neutral,bugs found on wazuh kibana,1,-1,neutral,,,,,
https://api.github.com/repos/WebReflection/lighterhtml/issues/60,Extend Tagger's attribute,https://github.com/WebReflection/lighterhtml/issues/60,extend taggers attribute,Extend Tagger's attribute,1,-2,Neutral (LA),extend taggers attribute,1,-1,neutral,,,,,
https://api.github.com/repos/RommelTJ/RockJVMAdvanced/issues/8,Feature/a taste of advanced scala,https://github.com/RommelTJ/RockJVMAdvanced/pull/8,featurea taste advanced scala,Feature/a taste of advanced scala,1,-2,Neutral (LA),featurea taste of advanced scala,1,-1,neutral,,,,,
https://api.github.com/repos/CityOfBoston/creative-team-workflow/issues/1063,BG patterns for Bibblio cards,https://github.com/CityOfBoston/creative-team-workflow/issues/1063,bg patterns bibblio cards,BG patterns Bibblio cards,1,1,Neutral,bg patterns bibblio cards,1,-2,negative,,,,,
https://api.github.com/repos/NFINIT-Development/mystical-skies/issues/51,Uncraftable Recipe: Wither Proofer by Auraddons,https://github.com/NFINIT-Development/mystical-skies/issues/51,uncraftable recipe wither proofer auraddons,Uncraftable Recipe: Wither Proofer by Auraddons,1,-3,Neutral (LA),uncraftable recipe wither proofer by auraddons,1,-1,neutral,,,,,
https://api.github.com/repos/superaxander/Auraddons/issues/5,Uncraftable Recipe: Wither Proofer by Auraddons,https://github.com/superaxander/Auraddons/issues/5,uncraftable recipe wither proofer auraddons,Uncraftable Recipe: Wither Proofer by Auraddons,1,-3,Neutral (LA),uncraftable recipe wither proofer by auraddons,1,-1,neutral,,,,,
https://api.github.com/repos/gravitystorm/openstreetmap-carto/issues/3887,Remove protected area fill color,https://github.com/gravitystorm/openstreetmap-carto/pull/3887,remove area fill color,Remove area fill color,1,-4,Neutral (LA),remove area fill color,1,-1,neutral,,,,,
https://api.github.com/repos/facebook/react-native/issues/24737,Polish the new app screen,https://github.com/facebook/react-native/pull/24737,polish app screen,Polish the app screen,1,-3,Neutral (LA),polish the app screen,1,-1,neutral,,,,,
https://api.github.com/repos/elastic/kibana/issues/33786,Force consistent canvasCheckered colors,https://github.com/elastic/kibana/pull/33786,force consistent canvascheckered colors,Force consistent canvasCheckered colors,1,-3,Neutral (LA),force consistent canvascheckered colors,1,-1,neutral,,,,,
https://api.github.com/repos/delmic/odemis/issues/701,plugins-tileacq: use mean weaver on SECOM/DELPHI and collage weaver reverse on SPARC,https://github.com/delmic/odemis/pull/701,pluginstileacq use mean weaver secomdelphi collage weaver reverse sparc,plugins-tileacq: use mean weaver on SECOM/DELPHI collage weaver reverse on SPARC,1,5,Neutral (HA),pluginstileacq use mean weaver on secomdelphi collage weaver reverse on sparc,1,-1,neutral,,,,,
https://api.github.com/repos/Dsek-LTH/mataDor/issues/34,Suggestion: Refactor input field,https://github.com/Dsek-LTH/mataDor/pull/34,suggestion refactor input field,Suggestion: Refactor input field,1,-3,Neutral (LA),suggestion refactor input field,1,-1,neutral,,,,,
https://api.github.com/repos/microsoft/AdaptiveCards/issues/2040,Schema 1.1 SelectAction,https://github.com/microsoft/AdaptiveCards/issues/2040,schema selectaction,Schema SelectAction,1,1,Neutral,schema selectaction,1,-1,neutral,,,,,
https://api.github.com/repos/statamic/cms/issues/950,Error viewing collection with taxonomy,https://github.com/statamic/cms/issues/950,error viewing collection taxonomy,Error viewing collection taxonomy,1,-3,Neutral (LA),error viewing collection taxonomy,1,-1,neutral,,,,,
https://api.github.com/repos/SunwellWoW/Sunwell-TBC-Bugtracker/issues/178,[Raid] Karazhan - PART ONE,https://github.com/SunwellWoW/Sunwell-TBC-Bugtracker/issues/178,raid karazhan part one,[Raid] Karazhan - PART ONE,1,5,Neutral (HA),raid karazhan part one,1,-1,neutral,,,,,
https://api.github.com/repos/vitaliymaz/vscode-svg-previewer/issues/14,Some enhancements,https://github.com/vitaliymaz/vscode-svg-previewer/issues/14,enhancements,Some enhancements,1,1,Neutral,some enhancements,1,-1,neutral,,,,,
https://api.github.com/repos/libretro/RetroArch/issues/8677,(RGUI) Further performance optimisations,https://github.com/libretro/RetroArch/pull/8677,rgui performance optimisations,(RGUI) Further performance optimisations,1,2,Neutral (HA),rgui further performance optimisations,1,-1,neutral,,,,,
https://api.github.com/repos/elastic/eui/issues/1530,Slight tweak with dark bg color,https://github.com/elastic/eui/pull/1530,slight tweak dark bg color,Slight tweak dark bg color,-2,-3,Depressed,slight tweak dark bg color,1,-2,negative,,,,,
https://api.github.com/repos/teoxoy/factorio-blueprint-editor/issues/32,Add grid background pattern,https://github.com/teoxoy/factorio-blueprint-editor/issues/32,add grid background pattern,Add grid background pattern,1,-3,Neutral (LA),add grid background pattern,1,-1,neutral,,,,,
https://api.github.com/repos/fastify/website-metalsmith/issues/76,Replace bright pattern with dark everywhere,https://github.com/fastify/website-metalsmith/pull/76,replace bright pattern dark everywhere,Replace bright pattern dark everywhere,1,-3,Neutral (LA),replace bright pattern dark everywhere,1,-1,neutral,,,,,
https://api.github.com/repos/boltdesignsystem/bolt/issues/1050,Pattern Lab + Docs Site-related Enhancements & Fixes,https://github.com/boltdesignsystem/bolt/pull/1050,pattern lab docs siterelated enhancements fixes,Pattern Lab + Docs Site-related Enhancements & Fixes,1,-3,Neutral (LA),pattern lab docs siterelated enhancements fixes,1,-1,neutral,,,,,
https://api.github.com/repos/datamade/just-spaces/issues/127,StudyArea creation form,https://github.com/datamade/just-spaces/pull/127,studyarea creation form,StudyArea creation form,1,-2,Neutral (LA),studyarea creation form,1,-1,neutral,,,,,
https://api.github.com/repos/madmatt/silverstripe-ldap/issues/2,LDAP - Leave same images alone,https://github.com/madmatt/silverstripe-ldap/pull/2,ldap leave images alone,LDAP - Leave same images alone,1,-2,Neutral (LA),ldap leave same images alone,1,-1,neutral,,,,,
https://api.github.com/repos/knative/client/issues/145,Regroups code to use subpackages. Finishes issue #66,https://github.com/knative/client/pull/145,regroups code use subpackages finishes issue,Regroups code to use subpackages. Finishes issue,1,-3,Neutral (LA),regroups code to use subpackages finishes issue,1,-1,neutral,,,,,
https://api.github.com/repos/grommet/grommet/issues/2280,v2 Mixed usage of text color theme prop,https://github.com/grommet/grommet/issues/2280,mixed usage text color theme prop,Mixed usage of text color theme prop,1,-4,Neutral (LA),mixed usage of text color theme prop,1,-1,neutral,,,,,
